,uuid,created_at,updated_at,challengeable_type,subject_key,subject_type,subject_owner,subject_source,subject_source_date,comment,Entity.LegalName,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.ValidationSources
1131,84bcbbb0-98a3-4c4e-8e1d-b70544d28b8a,30-03-2020 18:50,2/4/2020 11:00,App\ChallengeDetail,549300WOMKWNJEGWRL37,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,30-03-2020 16:50,lei should be retired or name updated,LAUGARFELL EHF,IS-7,IS,101,IS-7,IS,101,IS,ACTIVE,ISSUED,FULLY_CORROBORATED
1132,43f796f0-1232-4574-abcd-40c96b3806e5,30-03-2020 20:49,2/4/2020 13:00,App\ChallengeDetail,549300L0MBUGLU92SP80,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,30-03-2020 18:49,lei should be retired   as it does not match the entity's name ,HR IN PARTNERSHIP LIMITED,GB-DNC,GB,DN3 3QY,GB-DNC,GB,DN3 3QY,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
1133,a42e14bc-1d96-4262-94e5-1a6acd2e66b3,30-03-2020 22:08,3/4/2020 13:00,App\ChallengeDetail,549300ZERJHFN0PIW991,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,30-03-2020 20:08,lei should be retired,Corculum s.r.o.,,CZ,405 02,,CZ,405 02,CZ,ACTIVE,ISSUED,FULLY_CORROBORATED
1134,998cfc16-4e71-4722-90fb-f9033eca7321,30-03-2020 22:49,3/4/2020 17:00,App\ChallengeDetail,5493005Y573IOOUUEQ17,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,30-03-2020 20:49,The LEI should be retired,LEO Mobility s.r.o.,,CZ,686 01,,CZ,686 01,CZ,ACTIVE,ISSUED,FULLY_CORROBORATED
1135,962b167c-0ae4-474f-b35e-5a23d8b7a9ba,30-03-2020 23:08,3/4/2020 17:00,App\ChallengeDetail,549300AMIY6N887U5Q03,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,30-03-2020 21:08,LEI should be retired,"MA Associates, s.r.o.",,CZ,143 00,,CZ,143 00,CZ,ACTIVE,ISSUED,FULLY_CORROBORATED
1136,55ffd7ad-411e-425e-81d2-6b600dd37cba,31-03-2020 10:15,3/4/2020 17:00,App\ChallengeDetail,549300F7LQGSIQB4FC79,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,31-03-2020 08:15,LEI should be retired,"AGROGER â SOCIEDADE DE COGERAÃÃO DO OESTE, S.A.",,PT,1600-209,,PT,1600-209,PT,ACTIVE,ISSUED,FULLY_CORROBORATED
1137,37cbb06f-aa41-4fc1-a9cf-d3544e4b2931,31-03-2020 10:30,1/4/2020 16:00,App\ChallengeDetail,724500YPC1RN9JQXM567,Level1,724500A93Z8V1MJK5349,LEI_SEARCH,31-03-2020 08:30,https://drimble.nl/bedrijf/hilversum/33471134/hunkemoller-international-bv.html,VÃ¦rdipapirfonden Nordea Invest - European Covered Bonds KL,DK-84,DK,1401,FI-18,FI,20,DK,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1138,ba9d86af-fcaa-428f-adcd-150452449d1e,31-03-2020 15:23,6/4/2020 15:00,App\ChallengeDetail,549300JPIYMECFY3F082,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,31-03-2020 13:23,Legal Name	B&D Holdings,ALPHA GLOBAL LIMITED,VC-04,VC,VC0100,VC-04,VC,VC0100,VC,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1139,860e9564-937a-487c-9b06-99c1445c180d,31-03-2020 18:02,31-03-2020 22:00,App\ChallengeDetail,984500E63CVF684F8T91,Level1,529900T8BM49AURSDO55,LEI_SEARCH,31-03-2020 16:02,please update the name to match the registry documents,Aviva Investors Portfolio Funds ICVC - Aviva Investors Multi-asset Core Fund IV,GB-LND,GB,EC3P 3DQ,GB-LND,GB,EC3P 3DQ,GB,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1140,67795021-f8a5-47d3-99a3-89a058e70cff,31-03-2020 19:54,1/4/2020 11:00,App\ChallengeDetail,335800HYAZGZQFBNBQ19,Level1,335800FVH4MOKZS9VH40,LEI_SEARCH,31-03-2020 17:54,See comment. Thank you.,LÃ¥ngkoket FÃ¶rvaltning AB,SE-O,SE,411 37,SE-O,SE,411 37,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
1141,155620ea-5f51-4eeb-9d51-a402a39a7bc0,1/4/2020 10:52,1/4/2020 18:00,App\ChallengeDetail,959800ZMCK9EJQ81AM81,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,1/4/2020 8:52,"Against vendor field ""leiLegalAddress.leiAddressNumberWithinBuilding"" is the incoming value as ""Ciutat de la Justicia de Barcelona i L'Hospitalet de Llobregat",Add Glow AB,SE-AB,SE,103 18,SE-AB,SE,103 18,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
1142,eadc72eb-a16d-44d2-a95e-66a1c66ae1b3,1/4/2020 11:02,1/4/2020 19:00,App\ChallengeDetail,959800VLXTSELC05JE26,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,1/4/2020 9:02,"Against vendor field ""leiLegalAddress.leiAddressNumberWithinBuilding"" is the incoming value as ""EDIFICIO PAYMA",Millennium Capital Management (Mauritius) Ltd.,MU-PL,MU,,MU-PL,MU,,MU,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1143,bb4c3cb7-5c8c-4d40-8f16-cb21f240ed9e,1/4/2020 11:11,3/4/2020 17:00,App\ChallengeDetail,391200XZHT3A5YEEDZ23,Level1,39120001KULK7200U106,LEI_SEARCH,1/4/2020 9:11,"Against vendor field ""leiLegalAddress.leiAddressNumberWithinBuilding"" is the incoming value as ""c/o Menold Bezler Rechtsanwälte Steuerberater Wirtschaftsprüfer Partnerschaft mbB"" in data and here on the GLIEF website it is seen as ""Rheinstahlstraße 3"". Which one is appropriate? Also how many characters long can this field be ?",AREKIM FRB24 ApS,DK-84,DK,2800,DK-84,DK,2500,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
1144,22c1df22-7b72-47ba-85e3-359a07c58e15,1/4/2020 11:51,3/4/2020 17:00,App\ChallengeDetail,549300OF8TYGCABNED67,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,1/4/2020 9:51,http://www.bclaws.ca/civix/document/id/corpreg/corpreg/crpn0713fin0317,HÃYER INVESTERING AS,NO-11,NO,4013,NO-11,NO,4013,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
1145,60617279-75bd-40a8-873a-3ea3feb2376f,1/4/2020 12:27,6/4/2020 19:00,App\ChallengeDetail,5493008UCYZKE0CP3E16,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,1/4/2020 10:27,GLEIF recors should be changed to RETIRED per https://www.dos.ny.gov/corps/bus_entity_search.html,MCRAC INVESTMENTS INC.,CA-BC,CA,V9T 4A5,CA-BC,CA,V9T 4A5,CA-BC,ACTIVE,ISSUED,FULLY_CORROBORATED
1146,fe14e752-69bd-43ac-9681-df2658391f55,1/4/2020 13:14,3/4/2020 15:00,App\ChallengeDetail,959800Z58AYYUYS0PQ61,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,1/4/2020 11:14,.,Pender Strategic Investment Fund,CA-BC,CA,V6E 3X2,CA-BC,CA,V6E 3X2,CA,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1147,71f251c4-c982-487d-bb16-af501e45324c,1/4/2020 14:49,7/4/2020 19:00,App\ChallengeDetail,549300O0WTSGHPYXML21,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,1/4/2020 12:49,LEI 549300US5QR7QSUVDC48 seem to be the duplicate as FRANKLIN TEMPLETON OPPORTUNITIES FUNDS - FRANKLIN GREEN TARGET INCOME 2024 FUND is the other name of FRANKLIN TEMPLETON OPPORTUNITIES FUNDS - FRANKLIN GLOBAL SRI INCOME 2025 FUND as per GLEIF portal.,"BRAHMAN PARTNERS VI, L.P.",US-DE,US,19904,US-DE,US,19904,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1148,c9a18164-8dd0-4d1c-8a59-498bd8420519,1/4/2020 16:47,3/4/2020 19:00,App\ChallengeDetail,549300WUC84PVXX3WO17,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,1/4/2020 14:47,5493007WE7LFNWZ70358 Seem to be the duplicate as they have the same name and address on the GLEIF portal.kindly review.,Olix Oy,,FI,FI-91100,,FI,FI-91100,FI,ACTIVE,ISSUED,FULLY_CORROBORATED
1149,,,,,,,,,,,,,,,,,,,,,
1150,e82636d6-a8bd-4076-be2b-adb3406c8d09,1/4/2020 16:59,7/4/2020 13:00,App\ChallengeDetail,529900BI5KIGX6YLX375,Level2,5299000J2N45DDNE4Y28,LEI_SEARCH,1/4/2020 14:59,We've been advised by our client that OÖ Landesholding GmbH does not consolidate Oberösterreichische Landesbank Aktiengesellschaft.,ViestintÃ¤toimisto Jokiranta Oy,,FI,FI-20100,,FI,FI-20100,FI,ACTIVE,ISSUED,FULLY_CORROBORATED
1151,71916599-4447-48cb-a8b4-75cda8383c93,1/4/2020 17:11,21-05-2020 23:00,App\ChallengeDetail,558600GZJT4F73VQYC39,Level2,558600FNC30A8J9EGQ54,LEI_SEARCH,1/4/2020 15:11,558600GZJT4F73VQYC39,Koleman Capital Oy,,FI,FI-00140,,FI,FI-00120,FI,ACTIVE,ISSUED,FULLY_CORROBORATED
1152,63879f59-eb1f-4d95-b4eb-90dca05448f2,1/4/2020 17:11,21-05-2020 23:00,App\ChallengeDetail,558600GZJT4F73VQYC39,Level2,558600FNC30A8J9EGQ54,LEI_SEARCH,1/4/2020 15:11,558600GZJT4F73VQYC39,S2 Jax 5 LLC,US-DE,US,19801,US-DE,US,19801,US-DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1153,606600d0-1da5-45de-8900-2472b0177ea7,1/4/2020 17:11,21-05-2020 23:00,App\ChallengeDetail,558600GZJT4F73VQYC39,Level2,558600FNC30A8J9EGQ54,LEI_SEARCH,1/4/2020 15:11,558600GZJT4F73VQYC39,Van Mossel Autolease BelgiÃ«,,BE,2140,,BE,2140,BE,ACTIVE,ISSUED,FULLY_CORROBORATED
1154,7a9f58ce-726f-4b4a-8f62-8fcbfa06b2f3,2/4/2020 3:24,6/4/2020 19:00,App\ChallengeDetail,549300EAKQN52UB9J551,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,2/4/2020 1:24,549300EAKQN52UB9J551  and 5493003W3X8TQIIOXM14 seems dupes,ACAPEL FINANCE & CONSULTING,,FR,77810,,FR,77810,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1155,288c6d73-289f-44b3-8d9c-eb4aa1db2b84,2/4/2020 5:26,3/4/2020 9:00,App\ChallengeDetail,3003008QXYVXDLT8WY40,Level1,300300KDIZ11PV2GH547,LEI_SEARCH,2/4/2020 3:26,GLEIF value 3003001GKGZ7FAL3TJ98 and 3003008QXYVXDLT8WY40 are duplicate,FONDATION PERCE NEIGE,,FR,92300,,FR,92300,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1156,287b4ee3-ea32-43ba-a701-0dab8dca5fa3,2/4/2020 5:28,3/4/2020 9:00,App\ChallengeDetail,3003008QXYVXDLT8WY40,Level1,300300KDIZ11PV2GH547,LEI_SEARCH,2/4/2020 3:28,GLEIF value 3003001GKGZ7FAL3TJ98 and 3003008QXYVXDLT8WY40 are duplicate,APRICOM,,FR,75012,,FR,75012,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1157,fe46650c-d5ca-4202-a414-652c198911f4,2/4/2020 7:05,6/4/2020 17:00,App\ChallengeDetail,894500OR6NCV3VWD4I45,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,2/4/2020 5:05,Legal and HQ Country should be Switzerland as per the registered as no. and the provided Address.,OMNITRANCE SOLUTIONS PVT LTD,,IN,400095,,IN,400095,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
1158,6c10406a-ac6e-4f30-b9b4-85bde3919858,2/4/2020 8:16,6/4/2020 10:00,App\ChallengeDetail,213800J3CECZ6FVFPE20,Level1,213800WAVVOPS85N2205,LEI_SEARCH,2/4/2020 6:16,"The incoming value as ""MA-MMD"" against vendor field ""leiHeadquartersAddress.leiRegion"" is not valid as per ISO3166_2 codes ? Can you please validate the same ? Proposed can be either from one of the valid codes on ISO3166_2 Codes.",Utleieren Eiendom AS,NO-05,NO,2815,NO-05,NO,2801,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
1159,f47ab304-513b-492c-b3ae-c586ff3316c0,2/4/2020 10:50,6/4/2020 14:00,App\ChallengeDetail,54930023TMN6JYJ3DJ93,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,2/4/2020 8:50,549300WY2L9MVBLO3W29 seem to be the duplicate based on same name and registration number.kindly review and mark one of them as duplicate.,GSJ HOLDING AS,NO-50,NO,7072,NO-50,NO,7072,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
1160,475080c2-bd64-44d8-b149-1a99357e9505,2/4/2020 16:40,6/4/2020 20:00,App\ChallengeDetail,549300YQKKTPFD9XML37,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,2/4/2020 14:40,MC-106124,GREAT LEAP AS,,NO,1407,,NO,1407,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
1161,,,,,,,,,,,,,,,,,,,,,
1162,31c1cf22-aa4d-40d5-b057-94e4b978bbfc,2/4/2020 17:15,6/4/2020 9:00,App\ChallengeDetail,391200KPY4572106OC81,Level1,39120001KULK7200U106,LEI_SEARCH,2/4/2020 15:15,See Germany registry. these LEIs have same entity ID on them. Thank you.,OBVIOUS OOO,RU-MOW,RU,115035,RU-MOW,RU,115035,RU,ACTIVE,ISSUED,FULLY_CORROBORATED
1163,16fc3006-1528-444b-82c4-d3a55c8a2835,3/4/2020 8:57,15-04-2020 12:00,App\ChallengeDetail,549300HTITLPRKJ6GK79,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/4/2020 6:57,549300BR2MJVB6M3AW91 seem to be the duplicate based on same name and regisration number.Kindly review,Maximus property development,,AU,,,AU,,AU,ACTIVE,ISSUED,FULLY_CORROBORATED
1164,ffb5754a-871a-43ea-809d-7ac56cfb405a,3/4/2020 10:13,13-04-2020 20:00,App\ChallengeDetail,54930035WHDIZ8KTEN24,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/4/2020 8:13,Please see attached excerpts from Metsäliitto Osuuskunta's and Metsä Board Oyj's annual reports. Metsä Board Oyj is subsidiary of Metsäliitto Osuuskunta. Please corret the ultimate parent to Metsäliitto Osuuskunta 743700J1G7SQN0HO1V56.,SHAY WINCHESTER LLC,US-VA,US,23111,US-NY,US,11743,US-VA,ACTIVE,ISSUED,FULLY_CORROBORATED
1165,,,,,,,,,,,,,,,,,,,,,
1166,abbc888f-b3e8-43ca-8a84-f91dc4fb9256,3/4/2020 10:31,13-04-2020 20:00,App\ChallengeDetail,549300LEHZPNEABDUR52,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/4/2020 8:31,Please see attached excerpts from Viking Malt Oy's and Polttimo Oy's annual reports. Viking Malt is a subsidiary of Polttimo Oy. Please change ultimate parent to Polttimo Oy 743700XMIFFXKSITLB71.,Amma ONE UG,DE-BY,DE,81475,DE-BY,DE,81475,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1167,,,,,,,,,,,,,,,,,,,,,
1168,253bbc8b-f55b-4d5b-b5a8-f85f6229f7a8,3/4/2020 11:06,8/4/2020 13:00,App\ChallengeDetail,5493000MVVZ5E3BKRG64,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/4/2020 9:06,21380043N3D3AA6EQD90 seem to be duplicate as they have the same ,DIVINE INDIA INTERNATIONAL,IN-TN,IN,637209,IN-TN,IN,637209,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
1169,af8d4c8c-3d82-4efe-bf55-5d6d2934174e,3/4/2020 11:10,8/4/2020 11:00,App\ChallengeDetail,549300A6HPUMQN1JLF73,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/4/2020 9:10,254900SSAKADPT4Q4I91 seem to be the duplicate as this LEI was renamed as Contanda LLC.kindly review,AViSpectro UG (haftungsbeschrÃ¤nkt),,DE,74321,,DE,74321,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1170,c9081cbd-db91-4cbf-9303-828ad14189ff,3/4/2020 13:22,3/4/2020 15:00,App\ChallengeDetail,969500K1RVNRWIIX6C58,Level1,969500Q2MA9VBQ8BG884,LEI_SEARCH,3/4/2020 11:22,Hi Team,RPT Evergreen Technologies LLP,IN-MH,IN,400020,IN-MH,IN,400020,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
1171,de998945-8658-441f-8a06-908f7af78f42,3/4/2020 14:36,3/4/2020 16:00,App\ChallengeDetail,9695000UYQRLR03Z9Y78,Level1,969500Q2MA9VBQ8BG884,LEI_SEARCH,3/4/2020 12:36,duplicate,JDFW II (1900) LLC,US-DE,US,19801,US-TX,US,75204,US-DE,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1172,895daf11-04ed-4a97-ad82-15e4c42a4e0b,3/4/2020 18:15,8/4/2020 12:00,App\ChallengeDetail,549300NJNA2UO060TP49,Level2,635400DZBUIMTBCXGA12,LEI_SEARCH,3/4/2020 16:15,This LEI code was on our Data Quality Report. The opt out reason is Consent Not Obtained. We think that the reason for the our codes to failed is an opt out reasons as this cannot be. The LEI code is lapsed and we cannot challenge the code.,TCD 216 Houston Property LLC,US-DE,US,19808,US-FL,US,32751,US-DE,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1173,b35fe47b-5343-46a3-8afa-b35712da98cb,3/4/2020 18:17,8/4/2020 12:00,App\ChallengeDetail,549300NJNA2UO060TP49,Level2,635400DZBUIMTBCXGA12,LEI_SEARCH,3/4/2020 16:17,This LEI code was on our Data Quality Report. The opt out reason is Consent Not Obtained. We think that the reason for the our codes to failed is an opt out reasons as this cannot be. The LEI code is lapsed and we cannot challenge the code.,"Golden Chariot Holding, LLC",US-NY,US,11201,US-NY,US,11020,US-NY,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1174,7652a25a-cf18-402d-841a-6e77ab952883,3/4/2020 18:18,8/4/2020 12:00,App\ChallengeDetail,5493002PWEQDCVZ7D156,Level2,635400DZBUIMTBCXGA12,LEI_SEARCH,3/4/2020 16:18,This LEI code was on our Data Quality Report. The opt out reason is Consent Not Obtained. We think that the reason for the our codes to failed is an opt out reasons as this cannot be. The LEI code is lapsed and we cannot challenge the code.,BC2M METALLERIE MAINTENANCE,FR-22,FR,22230,FR-22,FR,22230,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1175,331116aa-9b4b-4ce2-bc15-3e9c58b82f19,3/4/2020 19:34,7/4/2020 19:00,App\ChallengeDetail,549300IJJH2THWK0HH97,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,3/4/2020 17:34,529900FLGTH7QSKZ1K24 seem to be the duplicate as per source ,TREMEL DANIEL,FR-BRE,FR,22140,FR-BRE,FR,22140,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1176,c47cefc5-e4dc-4d6a-b8c6-fae46e95f1ba,3/4/2020 19:43,22-04-2020 16:00,App\ChallengeDetail,254900US70JJ22EQSI73,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,3/4/2020 17:43,54930013GO085FLXDY72 seem to be duplicate as they have the same ,coquaud fabrice,FR-BRE,FR,56860,FR-BRE,FR,56860,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1177,ed129941-2f56-427f-9959-8d644efa49f7,3/4/2020 19:43,22-04-2020 16:00,App\ChallengeDetail,254900US70JJ22EQSI73,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,3/4/2020 17:43,54930013GO085FLXDY72 seem to be duplicate as they have the same ,C2Audit & Conseil,FR-BRE,FR,35000,FR-BRE,FR,35000,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1178,ce389044-cabb-4f09-a513-361dafb949ca,4/4/2020 7:02,8/4/2020 19:00,App\ChallengeDetail,549300CZ8QS1GE53O776,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,4/4/2020 5:02,Dear team,Quartier Latin AB,,SE,114 31,,SE,114 31,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
1179,eee2c1c1-f185-48ff-9381-36dec409d109,6/4/2020 4:31,16-04-2020 10:00,App\ChallengeDetail,30030066RI8M5XGWBG98,Level2,300300KDIZ11PV2GH547,LEI_SEARCH,6/4/2020 2:31,The LEI Code 9884007K3OZBSO71FR40 has reported their direnct parent,DNG SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,,IT,122,,IT,122,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
1180,a6142add-381d-4c64-b433-dc89c291e31c,6/4/2020 6:18,6/4/2020 10:00,App\ChallengeDetail,3912008CX0WJZLALXL66,Level1,39120001KULK7200U106,LEI_SEARCH,6/4/2020 4:18,Stiftung spelling has been wrongly captured,WALDEN GROUP,,FR,75006,,FR,75006,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1181,1af6613c-1d57-4627-bde3-b2470739f227,6/4/2020 8:32,6/4/2020 20:00,App\ChallengeDetail,TZDYFZLPZ7WYOO5V1902,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/4/2020 6:32,Dear GMEI,FONDATION IVELUM,,PA,,,PA,,PA,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1182,108d98aa-1651-4e66-96ad-c417e5f3c467,6/4/2020 9:19,6/4/2020 17:00,App\ChallengeDetail,894500TXYJQODS3QTQ88,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,6/4/2020 7:19,Registered as No. should be HRA 6895,Fosun KZ Venture GP I Co. Ltd.,,KY,KY1-1104,,HK,,KY,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1183,4d5d34f4-3c55-41fb-996f-cf44ae369ce2,6/4/2020 11:07,13-04-2020 19:00,App\ChallengeDetail,213800PDQ95KBLBUFG29,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/4/2020 9:07,This is with reference to LEI -213800LH8X28724UZ616 (INTESA SANPAOLO PRIVATE BANK (SUISSE) MORVAL S.A.) which is currently reporting 'INTESA SANPAOLO SPA'(2W8N8UU78PMDQKZENC08) as an ultimate parent.,ROSAT AGENCEMENTS ET RENOVATION,FR-73,FR,73730,FR-73,FR,73730,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
1184,,,,,,,,,,,,,,,,,,,,,
1185,7e033491-87f3-4d6d-835b-ac8c13d77bb5,6/4/2020 11:28,8/4/2020 15:00,App\ChallengeDetail,529900MUI9ONKMNIAT78,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,6/4/2020 9:28,391200355D81A1P2UW10 seem to be the duplicate based on same address and registration number.kindly review.,Anchor7 Offshore Fund Limited,,KY,KY1-1103,,KY,KY1-1103,KY,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1186,7f5fea96-0075-44ea-8835-5825190955a5,6/4/2020 13:36,8/4/2020 19:00,App\ChallengeDetail,549300UJLSCKGFJRC166,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,6/4/2020 11:36,5493006S942YXN72UO58 seem to be the duplicate based on same name,Hutjes Consulting B.V.,,NL,3015CJ,,NL,3015CJ,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1187,09ab972d-797f-4284-a45e-393f23ff6bd2,7/4/2020 7:46,7/4/2020 13:00,App\ChallengeDetail,315700P8IJEO7YNE6H97,Level1,315700LK78Z7C0WMIL03,LEI_SEARCH,7/4/2020 5:46,We have no parent company,Helvetican SICAV-RAIF - Piercer Aquaculture Fund,LU-LU,LU,L-5365,LU-LU,LU,L-5365,LU,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
1188,1662ad2f-7518-4631-8a2e-a64377868a99,7/4/2020 11:00,22-04-2020 18:00,App\ChallengeDetail,549300TOCGX2RMOV8H45,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,7/4/2020 9:00,549300RQDPT8PZ4H5D66 seem to be the duplicate based on same name and address on the gleif portal.kindly review.,Drivin B.V.,,NL,3941LC,,NL,3941LC,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1189,30e2861f-0c62-4910-808f-cd9a8cf2c7c5,7/4/2020 12:54,7/4/2020 18:00,App\ChallengeDetail,549300G62D8OT23UQJ70,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,7/4/2020 10:54,213800ECZWB2IIXZJF07seem to be the duplicate based on same name and address.kindly review.,L. Meerman Holding B.V.,,NL,3133LA,,NL,3133LA,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1190,311f395a-247d-4b2b-a30f-7583baf129f0,7/4/2020 13:39,29-04-2020 12:00,App\ChallengeDetail,894500SOUFUQC8F43Y89,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,7/4/2020 11:39,Hello,Apple Tree Capital Partners B.V.,,NL,5261XM,,NL,5261XM,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1191,b300a505-5900-49cd-ae37-0abd2ea2b0ec,7/4/2020 13:48,13-04-2020 13:00,App\ChallengeDetail,549300L3R6C4MA4YKN89,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,7/4/2020 11:48,6821355 | https://icis.corp.delaware.gov/Ecorp/EntitySearch/NameSearch.aspx,WiJo Retail B.V.,,NL,8442AG,,NL,8442AG,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1192,c70f91ae-bfd8-4b95-b283-6dfa5adf9793,7/4/2020 13:54,9/4/2020 17:00,App\ChallengeDetail,213800M1OEI4OK34D854,Level1,213800WAVVOPS85N2205,LEI_SEARCH,7/4/2020 11:54,3-Jul,CMFP Invest GmbH,,DE,56073,,DE,56073,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
1193,b1be44ae-dd0f-4c33-bd56-e6d3841006bc,7/4/2020 13:56,16-04-2020 10:00,App\ChallengeDetail,3003002W9DBK10X2R076,Level1,300300KDIZ11PV2GH547,LEI_SEARCH,7/4/2020 11:56,14-Aug,"""ATLANT INVEST"" ÃPITÃSZ IRODA KORLÃTOLT FELELÅSSÃGÃ TÃRSASÃG",,HU,3300,,HU,3300,HU,ACTIVE,ISSUED,FULLY_CORROBORATED
1194,3ac1b95d-6767-47ad-ba77-278c50e78353,7/4/2020 13:56,16-04-2020 09:00,App\ChallengeDetail,300300C1205644000009,Level1,300300KDIZ11PV2GH547,LEI_SEARCH,7/4/2020 11:56,14-Aug,Maasvisie B.V.,,NL,3063DJ,,NL,3063DJ,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
1195,5c030cab-bb1c-45fa-adbc-cb82dfd20f8f,7/4/2020 14:00,17-04-2020 14:00,App\ChallengeDetail,9598003BP0LHPHDWV834,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,7/4/2020 12:00,In this case,Allegra LLC,US-OH,US,44012,US-OH,US,44145,US-OH,ACTIVE,ISSUED,PARTIALLY_CORROBORATED
1196,a28d66b6-d4b9-4dd1-8cec-b9f9e925deca,7/4/2020 14:00,17-04-2020 16:00,App\ChallengeDetail,95980000000000000000,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,7/4/2020 12:00,On October 14,Natural Capital Holdings Limited,,GB,CB11 4SQ,,GB,CB11 4SQ,GB,ACTIVE,ISSUED,FULLY_CORROBORATED
